,,,
,,,
,,,
REG,DEP,COM,C16_MENPSEUL
76,81,81215,45
76,81,81216,20
76,81,81217,87
76,81,81218,300
76,81,81219,440
76,81,81220,702
76,81,81221,37
76,81,81222,586
76,81,81223,10
76,81,81224,25
76,81,81225,105
76,81,81226,26
76,81,81227,315
76,81,81228,34
76,81,81229,10
76,81,81230,81
76,81,81231,51
76,81,81232,46
76,81,81233,24
76,81,81234,9
76,81,81235,65
76,81,81236,15
76,81,81237,20
76,81,81238,243
76,81,81239,162
76,81,81240,19
76,81,81241,36
76,81,81242,10
76,81,81243,15
76,81,81244,356
76,81,81245,10
76,81,81246,10
76,81,81247,25
76,81,81248,63
76,81,81249,75
76,81,81250,11
76,81,81251,65
76,81,81252,15
76,81,81253,41
76,81,81254,41
76,81,81255,25
76,81,81256,5
76,81,81257,416
76,81,81257,391
76,81,81257,426
76,81,81258,35
76,81,81259,30
76,81,81260,65
76,81,81261,64
76,81,81262,25
76,81,81263,82
76,81,81264,5
76,81,81265,4
76,81,81266,141
76,81,81267,91
76,81,81268,10
76,81,81269,91
76,81,81270,10
76,81,81271,878
76,81,81272,40
76,81,81273,371
76,81,81274,50
76,81,81275,30
76,81,81276,137
76,81,81277,45
76,81,81278,20
76,81,81279,30
76,81,81280,35
76,81,81281,225
76,81,81282,5
76,81,81283,99
76,81,81284,245
76,81,81285,44
76,81,81286,66
76,81,81287,16
76,81,81288,396
76,81,81289,345
76,81,81290,26
76,81,81291,45
76,81,81292,62
76,81,81293,39
76,81,81294,65
76,81,81295,65
76,81,81296,20
76,81,81297,130
76,81,81298,42
76,81,81299,35
76,81,81300,18
76,81,81301,18
76,81,81302,10
76,81,81303,51
76,81,81304,30
76,81,81305,148
76,81,81306,109
76,81,81307,87
76,81,81308,168
76,81,81309,63
76,81,81310,10
76,81,81311,76
76,81,81312,103
76,81,81313,30
76,81,81314,91
76,81,81315,186
76,81,81316,25
76,81,81317,175
76,81,81318,26
76,81,81319,55
76,81,81320,16
76,81,81321,5
76,81,81322,24
76,81,81323,35
76,81,81324,10
76,81,81325,175
76,81,81326,30
76,82,82001,70
76,82,82002,377
76,82,82003,20
76,82,82004,10
76,82,82005,126
76,82,82006,5
76,82,82007,16
76,82,82008,134
76,82,82009,5
76,82,82010,20
76,82,82011,70
76,82,82012,51
76,82,82013,568
76,82,82014,35
76,82,82015,15
76,82,82016,34
76,82,82017,85
76,82,82018,97
76,82,82019,55
76,82,82020,44
76,82,82021,19
76,82,82022,81
76,82,82023,112
76,82,82024,30
76,82,82025,390
76,82,82026,140
76,82,82027,86
76,82,82028,58
76,82,82029,26
76,82,82030,45
76,82,82031,100
76,82,82032,78
76,82,82033,645
76,82,82033,482
76,82,82033,276
76,82,82033,224
76,82,82033,0
76,82,82033,128
76,82,82034,15
76,82,82035,31
76,82,82036,20
76,82,82037,555
76,82,82037,770
76,82,82038,217
76,82,82039,42
76,82,82040,15
76,82,82041,43
76,82,82042,175
76,82,82043,30
76,82,82044,180
76,82,82045,30
76,82,82046,19
76,82,82047,10
76,82,82048,146
76,82,82049,114
76,82,82050,141
76,82,82051,88
76,82,82052,98
76,82,82053,30
76,82,82054,41
76,82,82055,29
76,82,82056,25
76,82,82057,31
76,82,82058,10
76,82,82059,20
76,82,82060,20
76,82,82061,31
76,82,82062,125
76,82,82063,66
76,82,82064,15
76,82,82065,52
76,82,82066,53
76,82,82067,16
76,82,82068,24
76,82,82069,41
76,82,82070,5
76,82,82071,5
76,82,82072,120
76,82,82073,75
76,82,82074,33
76,82,82075,515
76,82,82076,174
76,82,82077,39
76,82,82078,10
76,82,82079,369
76,82,82080,71
76,82,82081,25
76,82,82082,35
76,82,82083,10
76,82,82084,35
76,82,82085,68
76,82,82086,30
76,82,82087,348
76,82,82088,115
76,82,82089,185
76,82,82090,107
76,82,82091,23
76,82,82092,29
76,82,82093,69
76,82,82094,252
76,82,82095,25
76,82,82096,343
76,82,82097,185
76,82,82098,83
76,82,82099,31
76,82,82100,30
76,82,82101,149
76,82,82102,30
76,82,82103,10
76,82,82104,20
76,82,82105,141
76,82,82106,20
76,82,82107,5
76,82,82108,136
76,82,82109,25
76,82,82110,104
76,82,82111,47
76,82,82112,756
76,82,82112,354
76,82,82112,184
76,82,82112,238
76,82,82112,311
76,82,82113,195
76,82,82114,45
76,82,82115,240
76,82,82116,20
76,82,82117,272
76,82,82118,5
76,82,82119,86
76,82,82120,27
76,82,82121,1204
76,82,82121,905
76,82,82121,381
76,82,82121,783
76,82,82121,501
76,82,82121,390
76,82,82121,364
76,82,82121,505
76,82,82121,634
76,82,82121,312
76,82,82121,348
76,82,82121,235
76,82,82121,288
76,82,82121,310
76,82,82121,364
76,82,82121,412
76,82,82121,360
76,82,82121,42
76,82,82121,151
76,82,82121,835
76,82,82121,226
76,82,82121,128
76,82,82121,614
76,82,82121,282
76,82,82121,264
76,82,82122,19
76,82,82123,140
76,82,82124,367
76,82,82125,700
76,82,82126,145
76,82,82127,87
76,82,82128,10
76,82,82129,19
76,82,82130,29
76,82,82131,261
76,82,82132,165
76,82,82133,10
76,82,82134,646
76,82,82135,107
76,82,82136,105
76,82,82137,86
76,82,82138,9
76,82,82139,20
76,82,82140,38
76,82,82141,72
76,82,82142,125
76,82,82143,10
76,82,82144,65
76,82,82145,42
76,82,82146,5
76,82,82147,56
76,82,82148,124
76,82,82149,239
76,82,82150,93
76,82,82151,70
76,82,82152,46
76,82,82153,33
76,82,82154,20
76,82,82155,320
76,82,82156,26
76,82,82157,15
76,82,82158,26
76,82,82159,47
76,82,82160,15
76,82,82161,340
76,82,82162,30
76,82,82163,15
76,82,82164,21
76,82,82165,44
76,82,82166,27
76,82,82167,144
76,82,82168,49
76,82,82169,320
76,82,82170,67
76,82,82171,105
76,82,82172,60
76,82,82173,147
76,82,82174,35
76,82,82175,15
76,82,82176,65
76,82,82177,15
76,82,82178,62
76,82,82179,376
76,82,82180,51
76,82,82181,20
76,82,82182,58
76,82,82183,30
76,82,82184,68
76,82,82185,34
76,82,82186,1070
76,82,82187,120
76,82,82188,46
76,82,82189,88
76,82,82190,655
76,82,82191,54
76,82,82192,52
76,82,82193,20
76,82,82194,123
76,82,82195,81
93,83,83001,224
93,83,83002,65
93,83,83003,135
93,83,83004,648
93,83,83004,256
93,83,83005,55
93,83,83006,20
93,83,83007,364
93,83,83008,305
93,83,83009,770
93,83,83009,585
93,83,83009,590
93,83,83010,38
93,83,83011,250
93,83,83012,501
93,83,83013,33
93,83,83014,35
93,83,83015,53
93,83,83016,629
93,83,83016,328
93,83,83016,271
93,83,83017,260
93,83,83018,330
93,83,83019,609
93,83,83019,571
93,83,83019,252
93,83,83020,5
93,83,83021,257
93,83,83022,5
93,83,83023,660
93,83,83023,395
93,83,83023,387
93,83,83023,551
93,83,83023,142
93,83,83023,283
93,83,83025,154
93,83,83026,236
93,83,83027,662
93,83,83028,290
93,83,83029,335
93,83,83030,192
93,83,83031,488
93,83,83032,485
93,83,83033,416
93,83,83034,953
93,83,83034,490
93,83,83034,438
93,83,83035,545
93,83,83036,810
93,83,83036,548
93,83,83037,145
93,83,83038,75
93,83,83039,15
93,83,83040,10
93,83,83041,129
93,83,83042,322
93,83,83042,363
93,83,83042,307
93,83,83042,784
93,83,83043,286
93,83,83044,68
93,83,83045,150
93,83,83046,428
93,83,83047,245
93,83,83047,553
93,83,83047,556
93,83,83047,317
93,83,83047,292
93,83,83048,623
93,83,83049,394
93,83,83049,294
93,83,83049,631
93,83,83050,1473
93,83,83050,1352
93,83,83050,431
93,83,83050,238
93,83,83050,232
93,83,83050,294
93,83,83050,303
93,83,83050,330
93,83,83050,581
93,83,83050,338
93,83,83050,426
93,83,83050,255
93,83,83051,165
93,83,83052,56
93,83,83053,208
93,83,83054,341
93,83,83054,426
93,83,83054,250
93,83,83055,782
93,83,83056,303
93,83,83057,359
93,83,83058,674
93,83,83059,270
93,83,83060,70
93,83,83061,559
93,83,83061,358
93,83,83061,392
93,83,83061,696
93,83,83061,415
93,83,83061,400
93,83,83061,153
93,83,83061,618
93,83,83061,575
93,83,83061,660
93,83,83061,449
93,83,83061,583
93,83,83061,616
93,83,83061,482
93,83,83061,272
93,83,83061,364
93,83,83061,970
93,83,83061,365
93,83,83061,96
93,83,83062,291
93,83,83062,593
93,83,83062,736
93,83,83062,754
93,83,83062,527
93,83,83062,405
93,83,83062,320
93,83,83062,211
93,83,83062,567
93,83,83062,361
93,83,83063,312
93,83,83064,604
93,83,83065,407
93,83,83066,205
93,83,83067,569
93,83,83068,705
93,83,83069,766
93,83,83069,763
93,83,83069,498
93,83,83069,446
93,83,83069,447
93,83,83069,553
93,83,83069,564
93,83,83069,578
93,83,83069,571
93,83,83069,553
93,83,83069,335
93,83,83069,242
93,83,83069,694
93,83,83069,425
93,83,83069,240
93,83,83069,589
93,83,83069,360
93,83,83069,382
93,83,83069,0
93,83,83069,466
93,83,83069,70
93,83,83069,343
93,83,83069,53
93,83,83069,0
93,83,83069,36
93,83,83069,122
93,83,83069,177
93,83,83069,267
93,83,83069,64
93,83,83070,375
93,83,83070,889
93,83,83071,626
93,83,83071,368
93,83,83071,631
93,83,83072,305
93,83,83072,300
93,83,83072,755
93,83,83073,392
93,83,83073,259
93,83,83073,707
93,83,83074,35
93,83,83075,91
93,83,83076,96
93,83,83077,211
93,83,83078,50
93,83,83079,128
93,83,83080,133
93,83,83081,514
93,83,83082,220
93,83,83083,156
93,83,83084,110
93,83,83085,415
93,83,83086,375
93,83,83086,339
93,83,83086,344
93,83,83087,445
93,83,83088,234
93,83,83089,49
93,83,83090,681
93,83,83090,279
93,83,83090,371
93,83,83090,295
93,83,83090,320
93,83,83091,635
93,83,83092,369
93,83,83093,264
93,83,83094,309
93,83,83095,103
93,83,83096,150
93,83,83097,405
93,83,83098,445
93,83,83098,369
93,83,83098,407
93,83,83098,648
93,83,83099,637
93,83,83099,292
93,83,83100,490
93,83,83101,370
93,83,83102,255
93,83,83103,338
93,83,83104,411
93,83,83105,0
93,83,83106,291
93,83,83107,468
93,83,83107,403
93,83,83107,354
93,83,83107,308
93,83,83108,192
93,83,83109,80
93,83,83110,200
93,83,83111,195
93,83,83112,518
93,83,83112,753
93,83,83112,582
93,83,83113,242
93,83,83114,45
93,83,83115,405
93,83,83115,710
93,83,83115,537
93,83,83115,627
93,83,83115,370
93,83,83116,614
93,83,83116,376
93,83,83116,195
93,83,83116,198
93,83,83116,170
93,83,83116,169
93,83,83117,141
93,83,83118,590
93,83,83118,847
93,83,83118,811
93,83,83118,896
93,83,83118,668
93,83,83118,277
93,83,83118,609
93,83,83118,464
93,83,83118,626
93,83,83118,321
93,83,83118,356
93,83,83118,608
93,83,83118,481
93,83,83119,618
93,83,83119,299
93,83,83120,600
93,83,83121,616
93,83,83122,61
93,83,83123,169
93,83,83123,722
93,83,83123,1021
93,83,83123,483
93,83,83123,531
93,83,83123,369
93,83,83123,307
93,83,83124,351
93,83,83125,202
93,83,83126,807
93,83,83126,430
93,83,83126,1038
93,83,83126,433
93,83,83126,455
93,83,83126,375
93,83,83126,371
93,83,83126,414
93,83,83126,246
93,83,83126,493
93,83,83126,657
93,83,83126,347
93,83,83126,338
93,83,83126,574
93,83,83126,414
93,83,83126,452
93,83,83126,255
93,83,83126,325
93,83,83126,263
93,83,83126,185
93,83,83126,138
93,83,83126,120
93,83,83126,531
93,83,83126,261
93,83,83126,700
93,83,83127,315
93,83,83128,90
93,83,83129,0
93,83,83129,200
93,83,83129,408
93,83,83129,582
93,83,83129,545
93,83,83129,316
93,83,83129,468
93,83,83129,819
93,83,83129,467
93,83,83129,548
93,83,83129,713
93,83,83129,474
93,83,83129,293
93,83,83129,271
93,83,83130,127
93,83,83130,164
93,83,83130,651
93,83,83130,291
93,83,83130,114
93,83,83131,529
93,83,83132,236
93,83,83133,151
93,83,83134,205
93,83,83135,169
93,83,83136,282
93,83,83137,637
93,83,83137,554
93,83,83137,861
93,83,83137,1019
93,83,83137,470
93,83,83137,398
93,83,83137,341
93,83,83137,432
93,83,83137,357
93,83,83137,368
93,83,83137,451
93,83,83137,411
93,83,83137,422
93,83,83137,406
93,83,83137,398
93,83,83137,286
93,83,83137,326
93,83,83137,241
93,83,83137,253
93,83,83137,250
93,83,83137,211
93,83,83137,351
93,83,83137,585
93,83,83137,404
93,83,83137,512
93,83,83137,423
93,83,83137,596
93,83,83137,572
93,83,83137,428
93,83,83137,356
93,83,83137,773
93,83,83137,445
93,83,83137,408
93,83,83137,716
93,83,83137,678
93,83,83137,918
93,83,83137,533
93,83,83137,828
93,83,83137,818
93,83,83137,521
93,83,83137,445
93,83,83137,677
93,83,83137,799
93,83,83137,612
93,83,83137,865
93,83,83137,565
93,83,83137,613
93,83,83137,528
93,83,83137,438
93,83,83137,420
93,83,83137,586
93,83,83137,496
93,83,83137,471
93,83,83137,659
93,83,83137,890
93,83,83137,674
93,83,83137,621
93,83,83137,629
93,83,83137,591
93,83,83137,368
93,83,83137,564
93,83,83137,537
93,83,83137,446
93,83,83137,469
93,83,83137,226
93,83,83137,446
93,83,83137,513
93,83,83137,425
93,83,83137,358
93,83,83137,307
93,83,83138,378
93,83,83139,107
93,83,83140,550
93,83,83141,774
93,83,83142,36
93,83,83143,444
93,83,83144,218
93,83,83144,657
93,83,83144,811
93,83,83144,764
93,83,83144,262
93,83,83144,359
93,83,83144,522
93,83,83144,421
93,83,83145,223
93,83,83146,165
93,83,83147,5
93,83,83148,277
93,83,83148,570
93,83,83148,521
93,83,83149,236
93,83,83150,568
93,83,83151,121
93,83,83152,122
93,83,83153,593
93,83,83153,583
93,83,83154,86
93,84,84001,360
93,84,84002,149
93,84,84003,732
93,84,84003,348
93,84,84003,405
93,84,84003,361
93,84,84003,302
93,84,84004,563
93,84,84005,26
93,84,84006,15
93,84,84007,478
93,84,84007,614
93,84,84007,511
93,84,84007,1068
93,84,84007,324
93,84,84007,34
93,84,84007,551
93,84,84007,835
93,84,84007,1154
93,84,84007,1246
93,84,84007,1197
93,84,84007,1137
93,84,84007,968
93,84,84007,518
93,84,84007,269
93,84,84007,336
93,84,84007,308
93,84,84007,425
93,84,84007,19
93,84,84007,620
93,84,84007,278
93,84,84007,207
93,84,84007,259
93,84,84007,159
93,84,84007,727
93,84,84007,382
93,84,84007,491
93,84,84007,600
93,84,84007,216
93,84,84007,234
93,84,84007,694
93,84,84007,548
93,84,84007,750
93,84,84007,1297
93,84,84007,634
93,84,84007,110
93,84,84008,65
93,84,84009,178
93,84,84010,86
93,84,84011,35
93,84,84012,386
93,84,84013,25
93,84,84014,182
93,84,84015,41
93,84,84016,334
93,84,84016,293
93,84,84017,486
93,84,84018,68
93,84,84019,237
93,84,84019,243
93,84,84019,496
93,84,84019,304
93,84,84019,268
93,84,84019,243
93,84,84020,203
93,84,84021,15
93,84,84022,45
93,84,84023,14
93,84,84024,117
93,84,84025,241
93,84,84026,618
93,84,84027,345
93,84,84028,127
93,84,84029,410
93,84,84030,437
93,84,84031,370
93,84,84031,582
93,84,84031,484
93,84,84031,249
93,84,84031,746
93,84,84031,177
93,84,84031,819
93,84,84031,932
93,84,84031,269
93,84,84032,61
93,84,84033,25
93,84,84034,508
93,84,84035,392
93,84,84035,524
93,84,84035,775
93,84,84035,581
93,84,84035,225
93,84,84035,159
93,84,84035,471
93,84,84035,466
93,84,84035,529
93,84,84035,287
93,84,84035,229
93,84,84036,385
93,84,84037,337
93,84,84038,409
93,84,84039,488
93,84,84039,232
93,84,84040,50
93,84,84041,55
93,84,84042,311
93,84,84043,466
93,84,84043,252
93,84,84043,314
93,84,84044,152
93,84,84045,55
93,84,84046,65
93,84,84047,345
93,84,84048,10
93,84,84049,71
93,84,84050,292
93,84,84051,197
93,84,84052,163
93,84,84053,242
93,84,84054,644
93,84,84054,353
93,84,84054,666
93,84,84054,900
93,84,84054,433
93,84,84054,316
93,84,84055,108
93,84,84056,530
93,84,84057,55
93,84,84058,75
93,84,84059,16
93,84,84060,5
93,84,84061,20
93,84,84062,219
93,84,84063,60
93,84,84064,421
93,84,84065,436
93,84,84066,38
93,84,84067,264
93,84,84068,218
93,84,84069,400
93,84,84070,186
93,84,84071,233
93,84,84072,732
93,84,84073,140
93,84,84074,233
93,84,84075,65
93,84,84076,132
93,84,84077,50
93,84,84078,515
93,84,84079,54
93,84,84080,582
93,84,84080,314
93,84,84080,241
93,84,84080,317
93,84,84081,305
93,84,84081,380
93,84,84081,390
93,84,84082,273
93,84,84083,280
93,84,84084,151
93,84,84085,60
93,84,84086,198
93,84,84087,291
93,84,84087,586
93,84,84087,350
93,84,84087,913
93,84,84087,273
93,84,84087,401
93,84,84087,557
93,84,84087,242
93,84,84087,388
93,84,84087,229
93,84,84087,258
93,84,84087,213
93,84,84088,189
93,84,84088,301
93,84,84088,262
93,84,84088,541
93,84,84089,674
93,84,84089,692
93,84,84089,530
93,84,84089,269
93,84,84089,408
93,84,84089,428
93,84,84089,211
93,84,84090,68
93,84,84091,555
93,84,84092,287
93,84,84092,431
93,84,84092,593
93,84,84092,362
93,84,84092,274
93,84,84092,336
93,84,84092,152
93,84,84093,60
93,84,84094,96
93,84,84095,100
93,84,84096,97
93,84,84097,68
93,84,84098,86
93,84,84099,505
93,84,84100,10
93,84,84101,51
93,84,84102,212
93,84,84103,119
93,84,84104,171
93,84,84105,160
93,84,84106,364
93,84,84107,81
93,84,84108,295
93,84,84109,15
93,84,84110,5
93,84,84111,37
93,84,84112,106
93,84,84113,112
93,84,84114,50
93,84,84115,55
93,84,84116,125
93,84,84117,58
93,84,84118,398
93,84,84119,545
93,84,84120,31
93,84,84121,27
93,84,84122,375
93,84,84122,255
93,84,84123,253
93,84,84124,95
93,84,84125,28
93,84,84126,110
93,84,84127,227
93,84,84128,5
93,84,84129,430
93,84,84129,372
93,84,84129,358
93,84,84129,452
93,84,84129,402
93,84,84129,113
93,84,84129,314
93,84,84130,16
93,84,84131,222
93,84,84132,271
93,84,84132,312
93,84,84132,419
93,84,84133,541
93,84,84134,55
93,84,84135,127
93,84,84136,158
93,84,84137,391
93,84,84137,789
93,84,84138,471
93,84,84138,276
93,84,84138,291
93,84,84138,421
93,84,84139,139
93,84,84140,98
93,84,84141,263
93,84,84141,306
93,84,84141,340
93,84,84141,247
93,84,84142,295
93,84,84143,225
93,84,84144,120
93,84,84145,95
93,84,84146,74
93,84,84147,318
93,84,84148,208
93,84,84149,180
93,84,84150,225
93,84,84151,22
52,85,85001,469
52,85,85002,272
52,85,85003,414
52,85,85003,547
52,85,85004,454
52,85,85005,105
52,85,85006,174
52,85,85008,560
52,85,85009,110
52,85,85010,185
52,85,85011,330
52,85,85012,415
52,85,85013,142
52,85,85014,136
52,85,85015,101
52,85,85016,232
52,85,85017,163
52,85,85018,681
52,85,85019,536
52,85,85020,444
52,85,85021,157
52,85,85022,135
52,85,85023,37
52,85,85024,250
52,85,85025,246
52,85,85026,122
52,85,85027,274
52,85,85028,59
52,85,85029,335
52,85,85031,320
52,85,85033,97
52,85,85034,365
52,85,85035,760
52,85,85036,65
52,85,85037,67
52,85,85038,255
52,85,85039,403
52,85,85040,140
52,85,85041,30
52,85,85042,228
52,85,85045,147
52,85,85046,372
52,85,85047,1093
52,85,85047,620
52,85,85047,446
52,85,85047,533
52,85,85047,313
52,85,85047,298
52,85,85048,179
52,85,85049,220
52,85,85050,265
52,85,85051,1171
52,85,85053,32
52,85,85054,100
52,85,85055,90
52,85,85056,45
52,85,85058,55
52,85,85059,433
52,85,85060,599
52,85,85060,643
52,85,85060,642
52,85,85060,382
52,85,85060,444
52,85,85061,128
52,85,85062,91
52,85,85064,243
52,85,85065,442
52,85,85066,91
52,85,85067,101
52,85,85070,405
52,85,85071,400
52,85,85072,99
52,85,85073,83
52,85,85074,20
52,85,85076,383
52,85,85077,40
52,85,85078,141
52,85,85080,180
52,85,85081,317
52,85,85082,314
52,85,85083,329
52,85,85084,884
52,85,85086,154
52,85,85087,36
52,85,85088,505
52,85,85089,437
52,85,85090,610
52,85,85092,392
52,85,85092,355
52,85,85092,495
52,85,85092,604
52,85,85092,321
52,85,85092,178
52,85,85092,407
52,85,85093,95
52,85,85094,165
52,85,85095,181
52,85,85096,525
52,85,85097,288
52,85,85098,157
52,85,85099,92
52,85,85100,229
52,85,85101,46
52,85,85102,77
52,85,85103,200
52,85,85104,143
52,85,85105,73
52,85,85106,257
52,85,85107,265
52,85,85108,314
52,85,85109,292
52,85,85109,471
52,85,85109,341
52,85,85109,513
52,85,85109,342
52,85,85109,228
52,85,85110,134
52,85,85111,229
52,85,85112,279
52,85,85113,386
52,85,85113,315
52,85,85114,559
52,85,85115,86
52,85,85116,48
52,85,85117,70
52,85,85118,175
52,85,85119,250
52,85,85120,179
52,85,85121,145
52,85,85123,35
52,85,85125,30
52,85,85126,110
52,85,85127,456
52,85,85128,519
52,85,85128,419
52,85,85128,579
52,85,85128,544
52,85,85129,363
52,85,85130,178
52,85,85131,153
52,85,85132,111
52,85,85133,138
52,85,85134,39
52,85,85135,325
52,85,85136,20
52,85,85137,68
52,85,85138,88
52,85,85139,66
52,85,85140,175
52,85,85141,70
52,85,85142,85
52,85,85143,160
52,85,85144,148
52,85,85145,102
52,85,85146,755
52,85,85146,375
52,85,85147,219
52,85,85148,71
52,85,85149,57
52,85,85151,230
52,85,85151,455
52,85,85152,520
52,85,85153,357
52,85,85154,196
52,85,85155,349
52,85,85156,300
52,85,85157,89
52,85,85158,175
52,85,85159,260
52,85,85160,288
52,85,85161,255
52,85,85162,120
52,85,85163,301
52,85,85163,608
52,85,85164,404
52,85,85166,954
52,85,85166,481
52,85,85166,360
52,85,85166,405
52,85,85167,95
52,85,85168,70
52,85,85169,101
52,85,85171,72
52,85,85172,236
52,85,85174,68
52,85,85175,69
52,85,85176,146
52,85,85177,80
52,85,85178,690
52,85,85179,134
52,85,85181,59
52,85,85182,430
52,85,85182,430
52,85,85184,45
52,85,85185,71
52,85,85186,109
52,85,85187,98
52,85,85188,110
52,85,85189,206
52,85,85190,365
52,85,85191,763
52,85,85191,735
52,85,85191,824
52,85,85191,841
52,85,85191,316
52,85,85191,1107
52,85,85191,660
52,85,85191,860
52,85,85191,163
52,85,85191,570
52,85,85191,13
52,85,85191,686
52,85,85191,588
52,85,85191,672
52,85,85191,405
52,85,85191,73
52,85,85191,511
52,85,85191,12
52,85,85191,533
52,85,85191,1101
52,85,85191,771
52,85,85191,6
52,85,85191,371
52,85,85191,497
52,85,85192,100
52,85,85193,54
52,85,85194,621
52,85,85194,636
52,85,85194,771
52,85,85194,1269
52,85,85194,412
52,85,85194,802
52,85,85196,154
52,85,85197,328
52,85,85198,101
52,85,85199,55
52,85,85200,108
52,85,85201,66
52,85,85202,143
52,85,85204,252
52,85,85205,46
52,85,85206,67
52,85,85207,60
52,85,85208,230
52,85,85209,45
52,85,85210,210
52,85,85211,212
52,85,85213,445
52,85,85214,174
52,85,85215,468
52,85,85216,185
52,85,85217,419
52,85,85218,168
52,85,85220,155
52,85,85221,329
52,85,85222,634
52,85,85222,567
52,85,85222,681
52,85,85223,349
52,85,85224,465
52,85,85226,713
52,85,85226,712
52,85,85226,518
52,85,85227,209
52,85,85229,98
52,85,85231,119
52,85,85232,66
52,85,85233,65
52,85,85234,954
52,85,85234,541
52,85,85235,65
52,85,85236,205
52,85,85237,62
52,85,85238,436
52,85,85239,72
52,85,85240,130
52,85,85242,110
52,85,85243,440
52,85,85244,60
52,85,85245,25
52,85,85246,267
52,85,85247,62
52,85,85248,50
52,85,85250,225
52,85,85251,86
52,85,85252,56
52,85,85254,193
52,85,85255,380
52,85,85256,105
52,85,85259,140
52,85,85260,95
52,85,85261,36
52,85,85262,360
52,85,85264,181
52,85,85265,106
52,85,85266,137
52,85,85267,127
52,85,85268,159
52,85,85269,51
52,85,85271,44
52,85,85273,158
52,85,85274,65
52,85,85276,102
52,85,85277,137
52,85,85278,221
52,85,85280,334
52,85,85281,106
52,85,85282,99
52,85,85284,490
52,85,85285,55
52,85,85286,50
52,85,85287,32
52,85,85288,500
52,85,85288,461
52,85,85289,140
52,85,85290,51
52,85,85291,157
52,85,85292,73
52,85,85293,181
52,85,85294,585
52,85,85295,297
52,85,85296,112
52,85,85297,145
52,85,85298,175
52,85,85299,85
52,85,85300,319
52,85,85301,155
52,85,85302,381
52,85,85303,234
52,85,85304,86
52,85,85305,105
52,85,85306,50
52,85,85307,145
75,86,86001,116
75,86,86002,60
75,86,86003,41
75,86,86004,77
75,86,86005,76
75,86,86006,98
75,86,86007,106
75,86,86008,58
75,86,86009,185
75,86,86010,96
75,86,86011,25
75,86,86012,25
75,86,86013,26
75,86,86014,147
75,86,86015,287
75,86,86016,170
75,86,86017,139
75,86,86018,31
75,86,86019,264
75,86,86020,30
75,86,86021,86
75,86,86022,36
75,86,86023,49
75,86,86024,126
75,86,86025,65
75,86,86026,51
75,86,86027,185
75,86,86028,115
75,86,86029,98
75,86,86031,225
75,86,86032,232
75,86,86034,91
75,86,86035,30
75,86,86036,93
75,86,86037,75
75,86,86038,31
75,86,86039,81
75,86,86040,50
75,86,86041,524
75,86,86041,449
75,86,86041,435
75,86,86041,617
75,86,86042,144
75,86,86043,53
75,86,86044,82
75,86,86045,125
75,86,86046,234
75,86,86047,44
75,86,86048,70
75,86,86049,66
75,86,86050,94
75,86,86051,25
75,86,86052,89
75,86,86053,157
75,86,86054,44
75,86,86055,65
75,86,86056,82
75,86,86058,68
75,86,86059,64
75,86,86061,220
75,86,86062,554
75,86,86062,519
75,86,86062,161
75,86,86063,40
75,86,86064,80
75,86,86065,92
75,86,86066,925
75,86,86066,516
75,86,86066,359
75,86,86066,381
75,86,86066,323
75,86,86066,391
75,86,86066,861
75,86,86066,336
75,86,86066,13
75,86,86066,153
75,86,86066,568
75,86,86066,404
75,86,86066,249
75,86,86066,356
75,86,86066,97
75,86,86066,505
75,86,86066,455
75,86,86067,10
75,86,86068,241
75,86,86069,30
75,86,86070,275
75,86,86070,451
75,86,86070,486
75,86,86070,30
75,86,86072,33
75,86,86073,79
75,86,86074,90
75,86,86075,75
75,86,86076,212
75,86,86077,145
75,86,86078,555
75,86,86079,49
75,86,86080,56
75,86,86081,123
75,86,86082,370
75,86,86083,90
75,86,86084,46
75,86,86085,35
75,86,86086,120
75,86,86087,30
75,86,86088,115
75,86,86089,40
75,86,86090,25
75,86,86091,67
75,86,86092,445
75,86,86093,25
75,86,86094,44
75,86,86095,354
75,86,86096,70
75,86,86097,36
75,86,86098,20
75,86,86099,101
75,86,86100,350
75,86,86102,45
75,86,86103,345
75,86,86104,71
75,86,86105,36
75,86,86106,17
75,86,86107,87
75,86,86108,63
75,86,86109,46
75,86,86110,30
75,86,86111,225
75,86,86112,270
75,86,86113,305
75,86,86114,75
75,86,86115,498
75,86,86115,370
75,86,86115,158
75,86,86115,0
75,86,86115,113
75,86,86116,95
75,86,86117,75
75,86,86118,50
75,86,86119,53
75,86,86120,190
75,86,86121,193
75,86,86122,10
75,86,86123,105
75,86,86124,100
75,86,86125,59
75,86,86126,75
75,86,86127,42
75,86,86128,410
75,86,86129,102
75,86,86130,57
75,86,86131,125
75,86,86132,46
75,86,86133,351
75,86,86134,30
75,86,86135,50
75,86,86136,56
75,86,86137,427
75,86,86137,377
75,86,86137,241
75,86,86137,302
75,86,86138,48
75,86,86139,415
75,86,86140,398
75,86,86141,64
75,86,86142,44
75,86,86143,25
75,86,86144,31
75,86,86145,65
75,86,86147,70
75,86,86148,84
75,86,86149,65
75,86,86150,38
75,86,86151,30
75,86,86152,125
75,86,86153,104
75,86,86154,40
75,86,86156,30
75,86,86157,521
75,86,86158,240
75,86,86158,240
75,86,86158,201
75,86,86159,100
75,86,86160,362
75,86,86161,149
75,86,86162,25
75,86,86163,270
75,86,86164,72
